Id	X	Y	Z
665	744913.2000	9885857.1000	-18.6012
666	744939.2000	9885857.1000	-16.7583
667	744965.2000	9885857.1000	-12.5305
668	744991.2000	9885857.1000	-11.3556
669	745017.2000	9885857.1000	-11.2573
670	745043.2000	9885857.1000	-13.3234
671	745069.2000	9885857.1000	-17.9659
672	745095.2000	9885857.1000	-19.9093
673	745121.2000	9885857.1000	-22.5227
674	745147.2000	9885857.1000	-24.4484
675	745173.2000	9885857.1000	-25.6404
676	745199.2000	9885857.1000	-24.2100
677	743769.2000	9885831.1000	-28.1214
678	743795.2000	9885831.1000	-28.1970
679	743821.2000	9885831.1000	-28.6729
680	743847.2000	9885831.1000	-28.9736
681	743873.2000	9885831.1000	-28.9293
682	743899.2000	9885831.1000	-29.3970
683	743925.2000	9885831.1000	-31.2204
684	743951.2000	9885831.1000	-32.4794
685	743977.2000	9885831.1000	-34.2871
686	744003.2000	9885831.1000	-35.3180
687	744029.2000	9885831.1000	-36.1213
688	744055.2000	9885831.1000	-36.0489
689	744081.2000	9885831.1000	-35.3644
690	744107.2000	9885831.1000	-35.9844
691	744133.2000	9885831.1000	-36.1860
692	744159.2000	9885831.1000	-32.5150
693	744185.2000	9885831.1000	-31.9172
694	744211.2000	9885831.1000	-30.0721
695	744237.2000	9885831.1000	-29.2507
696	744263.2000	9885831.1000	-28.1284
697	744289.2000	9885831.1000	-28.5338
698	744315.2000	9885831.1000	-27.9687
699	744341.2000	9885831.1000	-28.0281
700	744367.2000	9885831.1000	-27.4681
701	744393.2000	9885831.1000	-27.5439
702	744419.2000	9885831.1000	-27.6345
703	744445.2000	9885831.1000	-28.4026
704	744471.2000	9885831.1000	-28.6560
705	744497.2000	9885831.1000	-28.7321
706	744523.2000	9885831.1000	-28.9550
707	744549.2000	9885831.1000	-28.7376
708	744575.2000	9885831.1000	-28.3120
709	744601.2000	9885831.1000	-28.1481
710	744627.2000	9885831.1000	-28.5780
711	744653.2000	9885831.1000	-27.8058
712	744679.2000	9885831.1000	-27.2640
713	744705.2000	9885831.1000	-26.6519
714	744731.2000	9885831.1000	-26.8308
715	744757.2000	9885831.1000	-26.5014
716	744783.2000	9885831.1000	-25.5723
717	744809.2000	9885831.1000	-25.1945
718	744835.2000	9885831.1000	-24.4725
719	744861.2000	9885831.1000	-25.2459
720	744887.2000	9885831.1000	-24.1938
721	744913.2000	9885831.1000	-19.9861
722	744939.2000	9885831.1000	-18.3330
723	744965.2000	9885831.1000	-13.0934
724	744991.2000	9885831.1000	-12.7059
725	745017.2000	9885831.1000	-12.7153
726	745043.2000	9885831.1000	-13.8465
727	745069.2000	9885831.1000	-16.2041
728	745095.2000	9885831.1000	-18.6497
729	745121.2000	9885831.1000	-22.7256
730	745147.2000	9885831.1000	-24.5145
731	745173.2000	9885831.1000	-25.6639
732	745199.2000	9885831.1000	-22.7747
733	745225.2000	9885831.1000	-21.1088
734	743769.2000	9885805.1000	-27.7326
735	743795.2000	9885805.1000	-27.8130
736	743821.2000	9885805.1000	-28.0548
737	743847.2000	9885805.1000	-28.5752
738	743873.2000	9885805.1000	-28.7385
739	743899.2000	9885805.1000	-29.3315
740	743925.2000	9885805.1000	-30.6406
741	743951.2000	9885805.1000	-32.2787
742	743977.2000	9885805.1000	-34.2480
743	744003.2000	9885805.1000	-35.5260
744	744029.2000	9885805.1000	-37.1013
745	744055.2000	9885805.1000	-37.3728
746	744081.2000	9885805.1000	-36.9846
747	744107.2000	9885805.1000	-36.9880
748	744133.2000	9885805.1000	-36.3155
749	744159.2000	9885805.1000	-34.2064
750	744185.2000	9885805.1000	-32.8801
751	744211.2000	9885805.1000	-31.2374
752	744237.2000	9885805.1000	-29.9586
753	744263.2000	9885805.1000	-28.9055
754	744289.2000	9885805.1000	-28.7726
755	744315.2000	9885805.1000	-28.0704
756	744341.2000	9885805.1000	-28.0644
757	744367.2000	9885805.1000	-27.5832
758	744393.2000	9885805.1000	-27.2833
759	744419.2000	9885805.1000	-27.1512
760	744445.2000	9885805.1000	-27.5206
761	744471.2000	9885805.1000	-28.1073
762	744497.2000	9885805.1000	-28.3946
763	744523.2000	9885805.1000	-28.7186
764	744549.2000	9885805.1000	-28.7062
765	744575.2000	9885805.1000	-28.0518
766	744601.2000	9885805.1000	-27.6805
767	744627.2000	9885805.1000	-27.3954
768	744653.2000	9885805.1000	-26.8196
769	744679.2000	9885805.1000	-26.3422
770	744705.2000	9885805.1000	-26.0548
771	744731.2000	9885805.1000	-25.9385
772	744757.2000	9885805.1000	-25.4920
773	744783.2000	9885805.1000	-24.7791
774	744809.2000	9885805.1000	-25.4177
775	744835.2000	9885805.1000	-25.2768
776	744861.2000	9885805.1000	-24.9893
777	744887.2000	9885805.1000	-23.8086
778	744913.2000	9885805.1000	-21.1377
779	744939.2000	9885805.1000	-18.6647
780	744965.2000	9885805.1000	-14.5430
781	744991.2000	9885805.1000	-13.1536
782	745017.2000	9885805.1000	-12.1965
783	745043.2000	9885805.1000	-13.5909
784	745069.2000	9885805.1000	-18.1180
785	745095.2000	9885805.1000	-18.9456
786	745121.2000	9885805.1000	-21.6304
787	745147.2000	9885805.1000	-24.0909
788	745173.2000	9885805.1000	-24.4756
789	745199.2000	9885805.1000	-22.0047
790	745225.2000	9885805.1000	-19.6722
791	745251.2000	9885805.1000	-19.2656
792	743743.2000	9885779.1000	-26.8275
793	743769.2000	9885779.1000	-27.0663
794	743795.2000	9885779.1000	-27.2236
795	743821.2000	9885779.1000	-27.6378
796	743847.2000	9885779.1000	-27.9162
797	743873.2000	9885779.1000	-27.8895
798	743899.2000	9885779.1000	-28.3207
799	743925.2000	9885779.1000	-30.5345
800	743951.2000	9885779.1000	-32.4803
801	743977.2000	9885779.1000	-35.2502
802	744003.2000	9885779.1000	-36.4927
803	744029.2000	9885779.1000	-38.8381
804	744055.2000	9885779.1000	-38.0639
805	744081.2000	9885779.1000	-37.7529
806	744107.2000	9885779.1000	-38.5807
807	744133.2000	9885779.1000	-38.9754
808	744159.2000	9885779.1000	-36.1618
809	744185.2000	9885779.1000	-35.7581
810	744211.2000	9885779.1000	-32.5645
811	744237.2000	9885779.1000	-31.8708
812	744263.2000	9885779.1000	-30.6933
813	744289.2000	9885779.1000	-29.4750
814	744315.2000	9885779.1000	-29.5565
815	744341.2000	9885779.1000	-28.7241
816	744367.2000	9885779.1000	-27.2963
817	744393.2000	9885779.1000	-27.0844
818	744419.2000	9885779.1000	-26.8228
819	744445.2000	9885779.1000	-26.6255
820	744471.2000	9885779.1000	-27.4725
821	744497.2000	9885779.1000	-28.1165
822	744523.2000	9885779.1000	-28.2444
823	744549.2000	9885779.1000	-28.4251
824	744575.2000	9885779.1000	-27.9420
825	744601.2000	9885779.1000	-26.7170
826	744627.2000	9885779.1000	-26.9927
827	744653.2000	9885779.1000	-25.6260
828	744679.2000	9885779.1000	-25.0850
829	744705.2000	9885779.1000	-24.9252
830	744731.2000	9885779.1000	-25.2659
831	744757.2000	9885779.1000	-24.6653
832	744783.2000	9885779.1000	-24.9371
833	744809.2000	9885779.1000	-25.5119
834	744835.2000	9885779.1000	-25.6024
835	744861.2000	9885779.1000	-25.8549
836	744887.2000	9885779.1000	-23.8752
837	744913.2000	9885779.1000	-23.0434
838	744939.2000	9885779.1000	-21.1723
839	744965.2000	9885779.1000	-16.2106
840	744991.2000	9885779.1000	-14.3686
841	745017.2000	9885779.1000	-11.2969
842	745043.2000	9885779.1000	-12.6978
843	745069.2000	9885779.1000	-18.5194
844	745095.2000	9885779.1000	-18.9557
845	745121.2000	9885779.1000	-20.6357
846	745147.2000	9885779.1000	-23.9620
847	745173.2000	9885779.1000	-26.2703
848	745199.2000	9885779.1000	-22.1553
849	745225.2000	9885779.1000	-19.1110
850	745251.2000	9885779.1000	-16.7528
851	743743.2000	9885753.1000	-26.1188
852	743769.2000	9885753.1000	-26.5257
853	743795.2000	9885753.1000	-26.7366
854	743821.2000	9885753.1000	-27.0021
855	743847.2000	9885753.1000	-27.6405
856	743873.2000	9885753.1000	-27.9593
857	743899.2000	9885753.1000	-28.4400
858	743925.2000	9885753.1000	-29.7814
859	743951.2000	9885753.1000	-31.8899
860	743977.2000	9885753.1000	-34.0942
861	744003.2000	9885753.1000	-35.9946
862	744029.2000	9885753.1000	-37.8412
863	744055.2000	9885753.1000	-38.1341
864	744081.2000	9885753.1000	-38.3973
865	744107.2000	9885753.1000	-38.8360
866	744133.2000	9885753.1000	-38.7152
867	744159.2000	9885753.1000	-37.1719
868	744185.2000	9885753.1000	-36.2705
869	744211.2000	9885753.1000	-33.8595
870	744237.2000	9885753.1000	-32.5726
871	744263.2000	9885753.1000	-31.3734
872	744289.2000	9885753.1000	-31.1212
873	744315.2000	9885753.1000	-29.8617
874	744341.2000	9885753.1000	-29.1322
875	744367.2000	9885753.1000	-28.1711
876	744393.2000	9885753.1000	-27.7835
877	744419.2000	9885753.1000	-27.6185
878	744445.2000	9885753.1000	-27.2413
879	744471.2000	9885753.1000	-27.9765
880	744497.2000	9885753.1000	-28.7597
881	744523.2000	9885753.1000	-28.7456
882	744549.2000	9885753.1000	-28.3725
883	744575.2000	9885753.1000	-27.7188
884	744601.2000	9885753.1000	-25.5832
885	744627.2000	9885753.1000	-25.1697
886	744653.2000	9885753.1000	-24.3621
887	744679.2000	9885753.1000	-23.4772
888	744705.2000	9885753.1000	-23.4756
889	744731.2000	9885753.1000	-23.9712
890	744757.2000	9885753.1000	-25.0647
891	744783.2000	9885753.1000	-25.5155
892	744809.2000	9885753.1000	-26.0416
893	744835.2000	9885753.1000	-26.7835
894	744861.2000	9885753.1000	-26.8863
895	744887.2000	9885753.1000	-25.6923
896	744913.2000	9885753.1000	-24.1200
897	744939.2000	9885753.1000	-21.9127
898	744965.2000	9885753.1000	-17.4366
899	744991.2000	9885753.1000	-15.4312
900	745017.2000	9885753.1000	-13.3109
901	745043.2000	9885753.1000	-14.1870
902	745069.2000	9885753.1000	-18.3437
903	745095.2000	9885753.1000	-18.9175
904	745121.2000	9885753.1000	-20.4109
905	745147.2000	9885753.1000	-23.3185
906	745173.2000	9885753.1000	-23.8395
907	745199.2000	9885753.1000	-20.7583
908	745225.2000	9885753.1000	-18.9351
909	745251.2000	9885753.1000	-16.7919
910	745277.2000	9885753.1000	-15.7775
911	743717.2000	9885727.1000	-25.5578
912	743743.2000	9885727.1000	-25.4534
913	743769.2000	9885727.1000	-25.8859
914	743795.2000	9885727.1000	-26.1544
915	743821.2000	9885727.1000	-27.1683
916	743847.2000	9885727.1000	-27.1953
917	743873.2000	9885727.1000	-27.4515
918	743899.2000	9885727.1000	-27.5597
919	743925.2000	9885727.1000	-28.9151
920	743951.2000	9885727.1000	-31.7344
921	743977.2000	9885727.1000	-34.2610
922	744003.2000	9885727.1000	-36.0310
923	744029.2000	9885727.1000	-38.4503
924	744055.2000	9885727.1000	-38.1572
925	744081.2000	9885727.1000	-38.8487
926	744107.2000	9885727.1000	-39.5376
927	744133.2000	9885727.1000	-39.8295
928	744159.2000	9885727.1000	-38.1024
929	744185.2000	9885727.1000	-37.8161
930	744211.2000	9885727.1000	-35.6019
931	744237.2000	9885727.1000	-34.7700
932	744263.2000	9885727.1000	-32.9718
933	744289.2000	9885727.1000	-32.5316
934	744315.2000	9885727.1000	-30.2699
935	744341.2000	9885727.1000	-29.8682
936	744367.2000	9885727.1000	-29.7086
937	744393.2000	9885727.1000	-29.6275
938	744419.2000	9885727.1000	-29.0079
939	744445.2000	9885727.1000	-28.9455
940	744471.2000	9885727.1000	-29.4246
941	744497.2000	9885727.1000	-31.6433
942	744523.2000	9885727.1000	-29.9506
943	744549.2000	9885727.1000	-27.7236
944	744575.2000	9885727.1000	-28.2382
945	744601.2000	9885727.1000	-25.0446
946	744627.2000	9885727.1000	-24.2033
947	744653.2000	9885727.1000	-22.5485
948	744679.2000	9885727.1000	-22.2279
949	744705.2000	9885727.1000	-22.1047
950	744731.2000	9885727.1000	-23.3167
951	744757.2000	9885727.1000	-25.7748
952	744783.2000	9885727.1000	-27.2837
953	744809.2000	9885727.1000	-26.9623
954	744835.2000	9885727.1000	-27.3513
955	744861.2000	9885727.1000	-27.3649
956	744887.2000	9885727.1000	-27.2606
957	744913.2000	9885727.1000	-25.6520
958	744939.2000	9885727.1000	-24.3437
959	744965.2000	9885727.1000	-19.9286
960	744991.2000	9885727.1000	-18.0626
961	745017.2000	9885727.1000	-16.2485
962	745043.2000	9885727.1000	-16.4982
963	745069.2000	9885727.1000	-18.5222
964	745095.2000	9885727.1000	-19.7158
965	745121.2000	9885727.1000	-21.5372
966	745147.2000	9885727.1000	-23.0067
967	745173.2000	9885727.1000	-21.8110
968	745199.2000	9885727.1000	-20.1702
969	745225.2000	9885727.1000	-20.1620
970	745251.2000	9885727.1000	-17.4531
971	745277.2000	9885727.1000	-16.1796
972	745303.2000	9885727.1000	-15.5960
973	743717.2000	9885701.1000	-24.8344
974	743743.2000	9885701.1000	-24.9773
975	743769.2000	9885701.1000	-25.3135
976	743795.2000	9885701.1000	-25.5777
977	743821.2000	9885701.1000	-26.2074
978	743847.2000	9885701.1000	-26.6208
979	743873.2000	9885701.1000	-27.1112
980	743899.2000	9885701.1000	-27.6728
981	743925.2000	9885701.1000	-28.5472
982	743951.2000	9885701.1000	-31.1759
983	743977.2000	9885701.1000	-33.5891
984	744003.2000	9885701.1000	-35.6766
985	744029.2000	9885701.1000	-37.2765
986	744055.2000	9885701.1000	-37.8946
987	744081.2000	9885701.1000	-38.5960
988	744107.2000	9885701.1000	-39.4095
989	744133.2000	9885701.1000	-39.2828
990	744159.2000	9885701.1000	-38.3935
991	744185.2000	9885701.1000	-37.7720
992	744211.2000	9885701.1000	-36.8263
993	744237.2000	9885701.1000	-35.8423
994	744263.2000	9885701.1000	-34.5782
995	744289.2000	9885701.1000	-33.4467
996	744315.2000	9885701.1000	-31.4009
997	744341.2000	9885701.1000	-31.0294
998	744367.2000	9885701.1000	-30.4221
999	744393.2000	9885701.1000	-30.4647
1000	744419.2000	9885701.1000	-30.4667
1001	744445.2000	9885701.1000	-30.5114
1002	744471.2000	9885701.1000	-30.1941
1003	744497.2000	9885701.1000	-30.5863
1004	744523.2000	9885701.1000	-29.8116
1005	744549.2000	9885701.1000	-27.6480
1006	744575.2000	9885701.1000	-27.2091
1007	744601.2000	9885701.1000	-24.2244
1008	744627.2000	9885701.1000	-22.8174
1009	744653.2000	9885701.1000	-21.7883
1010	744679.2000	9885701.1000	-22.5671
1011	744705.2000	9885701.1000	-23.8008
1012	744731.2000	9885701.1000	-24.2988
1013	744757.2000	9885701.1000	-26.4325
1014	744783.2000	9885701.1000	-27.8830
1015	744809.2000	9885701.1000	-27.9850
1016	744835.2000	9885701.1000	-28.4283
1017	744861.2000	9885701.1000	-28.7315
1018	744887.2000	9885701.1000	-28.1648
1019	744913.2000	9885701.1000	-26.4625
1020	744939.2000	9885701.1000	-25.2687
1021	744965.2000	9885701.1000	-22.2024
1022	744991.2000	9885701.1000	-20.0683
1023	745017.2000	9885701.1000	-18.2950
1024	745043.2000	9885701.1000	-19.0721
1025	745069.2000	9885701.1000	-21.3570
1026	745095.2000	9885701.1000	-21.7521
1027	745121.2000	9885701.1000	-23.3169
1028	745147.2000	9885701.1000	-23.6040
1029	745173.2000	9885701.1000	-22.0810
1030	745199.2000	9885701.1000	-21.1078
1031	745225.2000	9885701.1000	-20.4101
1032	745251.2000	9885701.1000	-18.4232
1033	745277.2000	9885701.1000	-16.9953
1034	745303.2000	9885701.1000	-15.3953
1035	745329.2000	9885701.1000	-14.1437
1036	743691.2000	9885675.1000	-24.5019
1037	743717.2000	9885675.1000	-24.1710
1038	743743.2000	9885675.1000	-24.3569
1039	743769.2000	9885675.1000	-24.5915
1040	743795.2000	9885675.1000	-24.8384
1041	743821.2000	9885675.1000	-25.8644
1042	743847.2000	9885675.1000	-25.9507
1043	743873.2000	9885675.1000	-26.4701
1044	743899.2000	9885675.1000	-26.7465
1045	743925.2000	9885675.1000	-28.7416
1046	743951.2000	9885675.1000	-31.4617
1047	743977.2000	9885675.1000	-33.5115
1048	744003.2000	9885675.1000	-35.8522
1049	744029.2000	9885675.1000	-38.1220
1050	744055.2000	9885675.1000	-37.9914
1051	744081.2000	9885675.1000	-38.9284
1052	744107.2000	9885675.1000	-39.2922
1053	744133.2000	9885675.1000	-39.0423
1054	744159.2000	9885675.1000	-38.9004
1055	744185.2000	9885675.1000	-38.8119
1056	744211.2000	9885675.1000	-38.1405
1057	744237.2000	9885675.1000	-37.7972
1058	744263.2000	9885675.1000	-36.1472
1059	744289.2000	9885675.1000	-35.2839
1060	744315.2000	9885675.1000	-32.1496
1061	744341.2000	9885675.1000	-31.1258
1062	744367.2000	9885675.1000	-31.9676
1063	744393.2000	9885675.1000	-32.2028
1064	744419.2000	9885675.1000	-32.2732
1065	744445.2000	9885675.1000	-31.3487
1066	744471.2000	9885675.1000	-30.2677
1067	744497.2000	9885675.1000	-29.8754
1068	744523.2000	9885675.1000	-28.8911
1069	744549.2000	9885675.1000	-28.1798
1070	744575.2000	9885675.1000	-26.6930
1071	744601.2000	9885675.1000	-23.7433
1072	744627.2000	9885675.1000	-21.7911
1073	744653.2000	9885675.1000	-23.3302
1074	744679.2000	9885675.1000	-24.6545
1075	744705.2000	9885675.1000	-25.2265
1076	744731.2000	9885675.1000	-26.3421
1077	744757.2000	9885675.1000	-28.4314
1078	744783.2000	9885675.1000	-30.5636
1079	744809.2000	9885675.1000	-29.0101
1080	744835.2000	9885675.1000	-29.7284
1081	744861.2000	9885675.1000	-31.5148
1082	744887.2000	9885675.1000	-31.1804
1083	744913.2000	9885675.1000	-27.8839
1084	744939.2000	9885675.1000	-26.8713
1085	744965.2000	9885675.1000	-23.9604
1086	744991.2000	9885675.1000	-22.8353
1087	745017.2000	9885675.1000	-20.8571
1088	745043.2000	9885675.1000	-20.5143
1089	745069.2000	9885675.1000	-21.7212
1090	745095.2000	9885675.1000	-22.3703
1091	745121.2000	9885675.1000	-25.7326
1092	745147.2000	9885675.1000	-24.4786
1093	745173.2000	9885675.1000	-23.4446
1094	745199.2000	9885675.1000	-22.6839
1095	745225.2000	9885675.1000	-24.8398
1096	745251.2000	9885675.1000	-20.0049
1097	745277.2000	9885675.1000	-19.8880
1098	745303.2000	9885675.1000	-15.7156
1099	745329.2000	9885675.1000	-14.6310
1100	745355.2000	9885675.1000	-14.5770
1101	743691.2000	9885649.1000	-24.9160
1102	743717.2000	9885649.1000	-24.1701
1103	743743.2000	9885649.1000	-24.1140
1104	743769.2000	9885649.1000	-24.0392
1105	743795.2000	9885649.1000	-24.1651
1106	743821.2000	9885649.1000	-24.7799
1107	743847.2000	9885649.1000	-25.2142
1108	743873.2000	9885649.1000	-26.1415
1109	743899.2000	9885649.1000	-27.2540
1110	743925.2000	9885649.1000	-28.6366
1111	743951.2000	9885649.1000	-31.1189
1112	743977.2000	9885649.1000	-33.2636
1113	744003.2000	9885649.1000	-35.5551
1114	744029.2000	9885649.1000	-37.0909
1115	744055.2000	9885649.1000	-38.2521
1116	744081.2000	9885649.1000	-39.2483
1117	744107.2000	9885649.1000	-39.3749
1118	744133.2000	9885649.1000	-39.1511
1119	744159.2000	9885649.1000	-39.0449
1120	744185.2000	9885649.1000	-38.8605
1121	744211.2000	9885649.1000	-38.3442
1122	744237.2000	9885649.1000	-37.8397
1123	744263.2000	9885649.1000	-36.9503
1124	744289.2000	9885649.1000	-35.9194
1125	744315.2000	9885649.1000	-34.6109
1126	744341.2000	9885649.1000	-34.0727
1127	744367.2000	9885649.1000	-34.5542
1128	744393.2000	9885649.1000	-33.9757
1129	744419.2000	9885649.1000	-32.6773
1130	744445.2000	9885649.1000	-32.0097
1131	744471.2000	9885649.1000	-30.5557
1132	744497.2000	9885649.1000	-30.5962
1133	744523.2000	9885649.1000	-28.3576
1134	744549.2000	9885649.1000	-29.0286
1135	744575.2000	9885649.1000	-28.4478
1136	744601.2000	9885649.1000	-26.0284
1137	744627.2000	9885649.1000	-25.1343
1138	744653.2000	9885649.1000	-25.4492
1139	744679.2000	9885649.1000	-25.9776
1140	744705.2000	9885649.1000	-27.2682
1141	744731.2000	9885649.1000	-28.2108
1142	744757.2000	9885649.1000	-29.2755
1143	744783.2000	9885649.1000	-30.2417
1144	744809.2000	9885649.1000	-30.2458
1145	744835.2000	9885649.1000	-30.2074
1146	744861.2000	9885649.1000	-30.4621
1147	744887.2000	9885649.1000	-29.9106
1148	744913.2000	9885649.1000	-28.2076
1149	744939.2000	9885649.1000	-27.1111
1150	744965.2000	9885649.1000	-24.9366
1151	744991.2000	9885649.1000	-23.4789
1152	745017.2000	9885649.1000	-21.8495
1153	745043.2000	9885649.1000	-21.7656
1154	745069.2000	9885649.1000	-22.2491
1155	745095.2000	9885649.1000	-22.7544
1156	745121.2000	9885649.1000	-24.0131
1157	745147.2000	9885649.1000	-24.0841
1158	745173.2000	9885649.1000	-23.3010
1159	745199.2000	9885649.1000	-22.7336
1160	745225.2000	9885649.1000	-22.1086
1161	745251.2000	9885649.1000	-19.9510
1162	745277.2000	9885649.1000	-19.0584
1163	745303.2000	9885649.1000	-16.6625
1164	745329.2000	9885649.1000	-15.3547
1165	745355.2000	9885649.1000	-14.3402
1166	743301.2000	9885623.1000	-37.6306
1167	743327.2000	9885623.1000	-38.1469
1168	743353.2000	9885623.1000	-38.4451
1169	743639.2000	9885623.1000	-29.2280
1170	743665.2000	9885623.1000	-25.5621
1171	743691.2000	9885623.1000	-25.1974
1172	743717.2000	9885623.1000	-24.0271
1173	743743.2000	9885623.1000	-23.9722
1174	743769.2000	9885623.1000	-23.6559
1175	743795.2000	9885623.1000	-23.8276
1176	743821.2000	9885623.1000	-24.4046
1177	743847.2000	9885623.1000	-24.6779
1178	743873.2000	9885623.1000	-25.6598
1179	743899.2000	9885623.1000	-27.0580
1180	743925.2000	9885623.1000	-28.3773
1181	743951.2000	9885623.1000	-30.8791
1182	743977.2000	9885623.1000	-33.1230
1183	744003.2000	9885623.1000	-35.5355
