No	Id	X	Y	Intensitas
29593	29593	748241.2460	9880195.3600	-18.2833
29594	29594	748267.2460	9880195.3600	-22.5507
29595	29595	748293.2460	9880195.3600	-19.3928
29596	29596	748319.2460	9880195.3600	-19.9786
29597	29597	748345.2460	9880195.3600	-20.1281
29598	29598	748371.2460	9880195.3600	-20.6975
29599	29599	748397.2460	9880195.3600	-20.3066
29600	29600	748423.2460	9880195.3600	-22.4348
29601	29601	748449.2460	9880195.3600	-23.1956
29602	29602	748475.2460	9880195.3600	-23.5988
29603	29603	748501.2460	9880195.3600	-24.3284
29604	29604	748527.2460	9880195.3600	-23.6338
29605	29605	748553.2460	9880195.3600	-22.7066
29606	29606	748579.2460	9880195.3600	-22.5469
29607	29607	748605.2460	9880195.3600	-22.6603
29608	29608	748631.2460	9880195.3600	-22.4229
29609	29609	748657.2460	9880195.3600	-22.8055
29610	29610	748683.2460	9880195.3600	-23.1034
29611	29611	748709.2460	9880195.3600	-23.5520
29612	29612	746343.2460	9880169.3600	-14.7512
29613	29613	746369.2460	9880169.3600	-14.0972
29614	29614	746395.2460	9880169.3600	-13.8733
29615	29615	746421.2460	9880169.3600	-14.6305
29616	29616	746447.2460	9880169.3600	-15.2922
29617	29617	746473.2460	9880169.3600	-16.2348
29618	29618	746499.2460	9880169.3600	-15.8814
29619	29619	746525.2460	9880169.3600	-14.3562
29620	29620	746551.2460	9880169.3600	-15.1001
29621	29621	746577.2460	9880169.3600	-12.1402
29622	29622	746603.2460	9880169.3600	-13.3685
29623	29623	746629.2460	9880169.3600	-14.0932
29624	29624	746655.2460	9880169.3600	-16.2486
29625	29625	746681.2460	9880169.3600	-15.2899
29626	29626	746707.2460	9880169.3600	-13.5344
29627	29627	746733.2460	9880169.3600	-12.4058
29628	29628	746759.2460	9880169.3600	-13.4944
29629	29629	746785.2460	9880169.3600	-18.6000
29630	29630	746811.2460	9880169.3600	-17.4818
29631	29631	746837.2460	9880169.3600	-17.9217
29632	29632	746863.2460	9880169.3600	-18.1049
29633	29633	746889.2460	9880169.3600	-18.2786
29634	29634	746915.2460	9880169.3600	-18.5812
29635	29635	746941.2460	9880169.3600	-18.4600
29636	29636	746967.2460	9880169.3600	-18.0972
29637	29637	746993.2460	9880169.3600	-18.4725
29638	29638	747019.2460	9880169.3600	-13.3355
29639	29639	747045.2460	9880169.3600	-16.5689
29640	29640	747071.2460	9880169.3600	-16.5850
29641	29641	747097.2460	9880169.3600	-16.7728
29642	29642	747123.2460	9880169.3600	-16.8225
29643	29643	747149.2460	9880169.3600	-16.6538
29644	29644	747175.2460	9880169.3600	-16.4160
29645	29645	747201.2460	9880169.3600	-16.2425
29646	29646	747227.2460	9880169.3600	-15.8588
29647	29647	747253.2460	9880169.3600	-15.3794
29648	29648	747279.2460	9880169.3600	-15.5416
29649	29649	747305.2460	9880169.3600	-15.6571
29650	29650	747331.2460	9880169.3600	-16.2632
29651	29651	747357.2460	9880169.3600	-17.0569
29652	29652	747383.2460	9880169.3600	-18.0948
29653	29653	747409.2460	9880169.3600	-19.1864
29654	29654	747435.2460	9880169.3600	-20.6019
29655	29655	747461.2460	9880169.3600	-21.4249
29656	29656	747487.2460	9880169.3600	-22.3115
29657	29657	747513.2460	9880169.3600	-21.9291
29658	29658	747539.2460	9880169.3600	-22.7158
29659	29659	747565.2460	9880169.3600	-23.2069
29660	29660	747591.2460	9880169.3600	-23.2729
29661	29661	747617.2460	9880169.3600	-22.0857
29662	29662	747643.2460	9880169.3600	-21.5247
29663	29663	747669.2460	9880169.3600	-21.5230
29664	29664	747695.2460	9880169.3600	-21.2270
29665	29665	747721.2460	9880169.3600	-20.5596
29666	29666	747747.2460	9880169.3600	-18.1487
29667	29667	747773.2460	9880169.3600	-16.0419
29668	29668	747799.2460	9880169.3600	-13.2807
29669	29669	747825.2460	9880169.3600	-11.8199
29670	29670	747851.2460	9880169.3600	-14.2040
29671	29671	747877.2460	9880169.3600	-12.9544
29672	29672	747903.2460	9880169.3600	-15.0308
29673	29673	747929.2460	9880169.3600	-16.2572
29674	29674	747955.2460	9880169.3600	-18.0659
29675	29675	747981.2460	9880169.3600	-18.3938
29676	29676	748007.2460	9880169.3600	-19.8081
29677	29677	748033.2460	9880169.3600	-19.7250
29678	29678	748059.2460	9880169.3600	-19.4661
29679	29679	748085.2460	9880169.3600	-19.9502
29680	29680	748111.2460	9880169.3600	-20.4069
29681	29681	748137.2460	9880169.3600	-19.6153
29682	29682	748163.2460	9880169.3600	-19.2046
29683	29683	748189.2460	9880169.3600	-19.3535
29684	29684	748215.2460	9880169.3600	-18.8383
29685	29685	748241.2460	9880169.3600	-19.3462
29686	29686	748267.2460	9880169.3600	-21.0828
29687	29687	748293.2460	9880169.3600	-19.0949
29688	29688	748319.2460	9880169.3600	-19.7359
29689	29689	748345.2460	9880169.3600	-19.9665
29690	29690	748371.2460	9880169.3600	-20.5144
29691	29691	748397.2460	9880169.3600	-20.4359
29692	29692	748423.2460	9880169.3600	-22.1708
29693	29693	748449.2460	9880169.3600	-22.3324
29694	29694	748475.2460	9880169.3600	-23.1956
29695	29695	748501.2460	9880169.3600	-24.2922
29696	29696	748527.2460	9880169.3600	-23.5288
29697	29697	748553.2460	9880169.3600	-22.6077
29698	29698	748579.2460	9880169.3600	-22.5866
29699	29699	748605.2460	9880169.3600	-22.5999
29700	29700	748631.2460	9880169.3600	-22.4698
29701	29701	748657.2460	9880169.3600	-22.8098
29702	29702	748683.2460	9880169.3600	-22.8935
29703	29703	746369.2460	9880143.3600	-14.6241
29704	29704	746395.2460	9880143.3600	-14.4509
29705	29705	746421.2460	9880143.3600	-15.2641
29706	29706	746447.2460	9880143.3600	-16.2817
29707	29707	746473.2460	9880143.3600	-16.2543
29708	29708	746499.2460	9880143.3600	-16.5409
29709	29709	746525.2460	9880143.3600	-16.9382
29710	29710	746551.2460	9880143.3600	-15.1629
29711	29711	746577.2460	9880143.3600	-14.6973
29712	29712	746603.2460	9880143.3600	-13.0655
29713	29713	746629.2460	9880143.3600	-14.5820
29714	29714	746655.2460	9880143.3600	-16.3063
29715	29715	746681.2460	9880143.3600	-14.4532
29716	29716	746707.2460	9880143.3600	-11.5457
29717	29717	746733.2460	9880143.3600	-12.0612
29718	29718	746759.2460	9880143.3600	-13.9483
29719	29719	746785.2460	9880143.3600	-16.2784
29720	29720	746811.2460	9880143.3600	-17.3726
29721	29721	746837.2460	9880143.3600	-17.9006
29722	29722	746863.2460	9880143.3600	-18.7171
29723	29723	746889.2460	9880143.3600	-18.6435
29724	29724	746915.2460	9880143.3600	-18.5893
29725	29725	746941.2460	9880143.3600	-18.3136
29726	29726	746967.2460	9880143.3600	-17.6037
29727	29727	746993.2460	9880143.3600	-17.5841
29728	29728	747019.2460	9880143.3600	-17.5447
29729	29729	747045.2460	9880143.3600	-16.6822
29730	29730	747071.2460	9880143.3600	-16.8149
29731	29731	747097.2460	9880143.3600	-17.0851
29732	29732	747123.2460	9880143.3600	-16.6417
29733	29733	747149.2460	9880143.3600	-16.4881
29734	29734	747175.2460	9880143.3600	-16.4304
29735	29735	747201.2460	9880143.3600	-16.1892
29736	29736	747227.2460	9880143.3600	-15.9963
29737	29737	747253.2460	9880143.3600	-15.3011
29738	29738	747279.2460	9880143.3600	-15.3305
29739	29739	747305.2460	9880143.3600	-15.5509
29740	29740	747331.2460	9880143.3600	-16.4549
29741	29741	747357.2460	9880143.3600	-17.5650
29742	29742	747383.2460	9880143.3600	-18.2440
29743	29743	747409.2460	9880143.3600	-18.7279
29744	29744	747435.2460	9880143.3600	-19.8616
29745	29745	747461.2460	9880143.3600	-21.1857
29746	29746	747487.2460	9880143.3600	-22.1742
29747	29747	747513.2460	9880143.3600	-21.6947
29748	29748	747539.2460	9880143.3600	-22.7489
29749	29749	747565.2460	9880143.3600	-23.4664
29750	29750	747591.2460	9880143.3600	-23.0631
29751	29751	747617.2460	9880143.3600	-22.5821
29752	29752	747643.2460	9880143.3600	-21.8865
29753	29753	747669.2460	9880143.3600	-21.4993
29754	29754	747695.2460	9880143.3600	-20.8950
29755	29755	747721.2460	9880143.3600	-17.7746
29756	29756	747747.2460	9880143.3600	-13.8321
29757	29757	747773.2460	9880143.3600	-13.0427
29758	29758	747799.2460	9880143.3600	-13.4318
29759	29759	747825.2460	9880143.3600	-11.7564
29760	29760	747851.2460	9880143.3600	-13.6129
29761	29761	747877.2460	9880143.3600	-13.6195
29762	29762	747903.2460	9880143.3600	-14.8068
29763	29763	747929.2460	9880143.3600	-14.5251
29764	29764	747955.2460	9880143.3600	-15.4640
29765	29765	747981.2460	9880143.3600	-18.1974
29766	29766	748007.2460	9880143.3600	-19.6528
29767	29767	748033.2460	9880143.3600	-21.2196
29768	29768	748059.2460	9880143.3600	-20.0637
29769	29769	748085.2460	9880143.3600	-19.3404
29770	29770	748111.2460	9880143.3600	-19.9125
29771	29771	748137.2460	9880143.3600	-19.0467
29772	29772	748163.2460	9880143.3600	-18.9873
29773	29773	748189.2460	9880143.3600	-18.4272
29774	29774	748215.2460	9880143.3600	-18.5781
29775	29775	748241.2460	9880143.3600	-19.5248
29776	29776	748267.2460	9880143.3600	-19.0540
29777	29777	748293.2460	9880143.3600	-19.5590
29778	29778	748319.2460	9880143.3600	-19.5044
29779	29779	748345.2460	9880143.3600	-20.0255
29780	29780	748371.2460	9880143.3600	-20.1304
29781	29781	748397.2460	9880143.3600	-20.1025
29782	29782	748423.2460	9880143.3600	-20.9945
29783	29783	748449.2460	9880143.3600	-21.8312
29784	29784	748475.2460	9880143.3600	-23.5472
29785	29785	748501.2460	9880143.3600	-23.6319
29786	29786	748527.2460	9880143.3600	-23.3206
29787	29787	748553.2460	9880143.3600	-22.2828
29788	29788	748579.2460	9880143.3600	-22.5181
29789	29789	748605.2460	9880143.3600	-22.4632
29790	29790	748631.2460	9880143.3600	-22.4172
29791	29791	748657.2460	9880143.3600	-22.7798
29792	29792	748683.2460	9880143.3600	-22.7325
29793	29793	746395.2460	9880117.3600	-15.4138
29794	29794	746421.2460	9880117.3600	-15.7082
29795	29795	746447.2460	9880117.3600	-15.6910
29796	29796	746473.2460	9880117.3600	-16.1548
29797	29797	746499.2460	9880117.3600	-16.8953
29798	29798	746525.2460	9880117.3600	-17.3041
29799	29799	746551.2460	9880117.3600	-16.8075
29800	29800	746577.2460	9880117.3600	-16.9078
29801	29801	746603.2460	9880117.3600	-18.6916
29802	29802	746629.2460	9880117.3600	-18.4638
29803	29803	746655.2460	9880117.3600	-15.4950
29804	29804	746681.2460	9880117.3600	-13.9219
29805	29805	746707.2460	9880117.3600	-12.9471
29806	29806	746733.2460	9880117.3600	-13.7271
29807	29807	746759.2460	9880117.3600	-16.5209
29808	29808	746785.2460	9880117.3600	-17.0638
29809	29809	746811.2460	9880117.3600	-16.8741
29810	29810	746837.2460	9880117.3600	-18.3209
29811	29811	746863.2460	9880117.3600	-18.8865
29812	29812	746889.2460	9880117.3600	-18.6528
29813	29813	746915.2460	9880117.3600	-18.6360
29814	29814	746941.2460	9880117.3600	-18.3323
29815	29815	746967.2460	9880117.3600	-17.2917
29816	29816	746993.2460	9880117.3600	-16.8136
29817	29817	747019.2460	9880117.3600	-17.1230
29818	29818	747045.2460	9880117.3600	-16.8419
29819	29819	747071.2460	9880117.3600	-17.1749
29820	29820	747097.2460	9880117.3600	-17.1424
29821	29821	747123.2460	9880117.3600	-16.8540
29822	29822	747149.2460	9880117.3600	-16.3153
29823	29823	747175.2460	9880117.3600	-15.9696
29824	29824	747201.2460	9880117.3600	-16.2253
29825	29825	747227.2460	9880117.3600	-15.9194
29826	29826	747253.2460	9880117.3600	-15.5723
29827	29827	747279.2460	9880117.3600	-15.5441
29828	29828	747305.2460	9880117.3600	-16.0733
29829	29829	747331.2460	9880117.3600	-17.1671
29830	29830	747357.2460	9880117.3600	-18.0800
29831	29831	747383.2460	9880117.3600	-19.0482
29832	29832	747409.2460	9880117.3600	-18.5530
29833	29833	747435.2460	9880117.3600	-19.4627
29834	29834	747461.2460	9880117.3600	-21.0639
29835	29835	747487.2460	9880117.3600	-21.7789
29836	29836	747513.2460	9880117.3600	-20.8943
29837	29837	747539.2460	9880117.3600	-22.7529
29838	29838	747565.2460	9880117.3600	-23.7209
29839	29839	747591.2460	9880117.3600	-23.6666
29840	29840	747617.2460	9880117.3600	-22.9155
29841	29841	747643.2460	9880117.3600	-22.3117
29842	29842	747669.2460	9880117.3600	-21.3049
29843	29843	747695.2460	9880117.3600	-20.0347
29844	29844	747721.2460	9880117.3600	-16.3558
29845	29845	747747.2460	9880117.3600	-13.5032
29846	29846	747773.2460	9880117.3600	-14.0297
29847	29847	747799.2460	9880117.3600	-13.7331
29848	29848	747825.2460	9880117.3600	-12.5729
29849	29849	747851.2460	9880117.3600	-12.8081
29850	29850	747877.2460	9880117.3600	-12.0427
29851	29851	747903.2460	9880117.3600	-14.2945
29852	29852	747929.2460	9880117.3600	-15.6146
29853	29853	747955.2460	9880117.3600	-16.3728
29854	29854	747981.2460	9880117.3600	-18.3302
29855	29855	748007.2460	9880117.3600	-19.5549
29856	29856	748033.2460	9880117.3600	-20.7873
29857	29857	748059.2460	9880117.3600	-20.2756
29858	29858	748085.2460	9880117.3600	-18.5126
29859	29859	748111.2460	9880117.3600	-18.3932
29860	29860	748137.2460	9880117.3600	-18.5752
29861	29861	748163.2460	9880117.3600	-17.3453
29862	29862	748189.2460	9880117.3600	-17.1921
29863	29863	748215.2460	9880117.3600	-15.5482
29864	29864	748241.2460	9880117.3600	-17.9043
29865	29865	748267.2460	9880117.3600	-18.1532
29866	29866	748293.2460	9880117.3600	-19.1360
29867	29867	748319.2460	9880117.3600	-19.1248
29868	29868	748345.2460	9880117.3600	-19.8882
29869	29869	748371.2460	9880117.3600	-19.9657
29870	29870	748397.2460	9880117.3600	-19.9304
29871	29871	748423.2460	9880117.3600	-20.2423
29872	29872	748449.2460	9880117.3600	-21.9817
29873	29873	748475.2460	9880117.3600	-23.9786
29874	29874	748501.2460	9880117.3600	-23.4610
29875	29875	748527.2460	9880117.3600	-22.8242
29876	29876	748553.2460	9880117.3600	-22.2812
29877	29877	748579.2460	9880117.3600	-22.4101
29878	29878	748605.2460	9880117.3600	-22.4420
29879	29879	748631.2460	9880117.3600	-22.3342
29880	29880	748657.2460	9880117.3600	-22.1377
29881	29881	748683.2460	9880117.3600	-22.3036
29882	29882	746421.2460	9880091.3600	-16.4119
29883	29883	746447.2460	9880091.3600	-16.4437
29884	29884	746473.2460	9880091.3600	-16.9345
29885	29885	746499.2460	9880091.3600	-17.3474
29886	29886	746525.2460	9880091.3600	-16.4641
29887	29887	746551.2460	9880091.3600	-17.2120
29888	29888	746577.2460	9880091.3600	-17.7732
29889	29889	746603.2460	9880091.3600	-19.2686
29890	29890	746629.2460	9880091.3600	-20.2668
29891	29891	746655.2460	9880091.3600	-16.4303
29892	29892	746681.2460	9880091.3600	-13.9470
29893	29893	746707.2460	9880091.3600	-14.2487
29894	29894	746733.2460	9880091.3600	-16.5546
29895	29895	746759.2460	9880091.3600	-17.5635
29896	29896	746785.2460	9880091.3600	-18.1569
29897	29897	746811.2460	9880091.3600	-17.5687
29898	29898	746837.2460	9880091.3600	-17.6283
29899	29899	746863.2460	9880091.3600	-19.4547
29900	29900	746889.2460	9880091.3600	-19.3870
29901	29901	746915.2460	9880091.3600	-18.8573
29902	29902	746941.2460	9880091.3600	-18.4388
29903	29903	746967.2460	9880091.3600	-17.4820
29904	29904	746993.2460	9880091.3600	-17.1468
29905	29905	747019.2460	9880091.3600	-16.8932
29906	29906	747045.2460	9880091.3600	-17.0320
29907	29907	747071.2460	9880091.3600	-17.2679
29908	29908	747097.2460	9880091.3600	-17.2428
29909	29909	747123.2460	9880091.3600	-16.9160
29910	29910	747149.2460	9880091.3600	-16.2837
29911	29911	747175.2460	9880091.3600	-15.9794
29912	29912	747201.2460	9880091.3600	-16.1370
29913	29913	747227.2460	9880091.3600	-15.8714
29914	29914	747253.2460	9880091.3600	-15.8417
29915	29915	747279.2460	9880091.3600	-15.6350
29916	29916	747305.2460	9880091.3600	-16.0876
29917	29917	747331.2460	9880091.3600	-17.3864
29918	29918	747357.2460	9880091.3600	-18.6188
29919	29919	747383.2460	9880091.3600	-19.2318
29920	29920	747409.2460	9880091.3600	-18.5831
29921	29921	747435.2460	9880091.3600	-19.8841
29922	29922	747461.2460	9880091.3600	-20.9733
29923	29923	747487.2460	9880091.3600	-21.4779
29924	29924	747513.2460	9880091.3600	-20.9197
29925	29925	747539.2460	9880091.3600	-22.9548
29926	29926	747565.2460	9880091.3600	-24.5421
29927	29927	747591.2460	9880091.3600	-24.9194
29928	29928	747617.2460	9880091.3600	-23.4024
29929	29929	747643.2460	9880091.3600	-22.3986
29930	29930	747669.2460	9880091.3600	-21.8729
29931	29931	747695.2460	9880091.3600	-19.5466
29932	29932	747721.2460	9880091.3600	-16.6562
29933	29933	747747.2460	9880091.3600	-14.3674
29934	29934	747773.2460	9880091.3600	-13.5301
29935	29935	747799.2460	9880091.3600	-12.3594
29936	29936	747825.2460	9880091.3600	-11.6914
29937	29937	747851.2460	9880091.3600	-12.7169
29938	29938	747877.2460	9880091.3600	-12.2652
29939	29939	747903.2460	9880091.3600	-14.6103
29940	29940	747929.2460	9880091.3600	-16.8237
29941	29941	747955.2460	9880091.3600	-18.1656
29942	29942	747981.2460	9880091.3600	-18.4272
29943	29943	748007.2460	9880091.3600	-21.9274
29944	29944	748033.2460	9880091.3600	-19.8840
29945	29945	748059.2460	9880091.3600	-19.9576
29946	29946	748085.2460	9880091.3600	-18.2035
29947	29947	748111.2460	9880091.3600	-17.3545
29948	29948	748137.2460	9880091.3600	-17.1122
29949	29949	748163.2460	9880091.3600	-16.9756
29950	29950	748189.2460	9880091.3600	-15.9858
29951	29951	748215.2460	9880091.3600	-14.4208
29952	29952	748241.2460	9880091.3600	-16.5042
29953	29953	748267.2460	9880091.3600	-18.3687
29954	29954	748293.2460	9880091.3600	-18.8375
29955	29955	748319.2460	9880091.3600	-19.0352
29956	29956	748345.2460	9880091.3600	-19.3098
29957	29957	748371.2460	9880091.3600	-19.8420
29958	29958	748397.2460	9880091.3600	-19.7305
29959	29959	748423.2460	9880091.3600	-19.0342
29960	29960	748449.2460	9880091.3600	-21.2062
29961	29961	748475.2460	9880091.3600	-23.7603
29962	29962	748501.2460	9880091.3600	-23.0015
29963	29963	748527.2460	9880091.3600	-22.5991
29964	29964	748553.2460	9880091.3600	-21.9788
29965	29965	748579.2460	9880091.3600	-22.1906
29966	29966	748605.2460	9880091.3600	-22.4513
29967	29967	748631.2460	9880091.3600	-22.3599
29968	29968	748657.2460	9880091.3600	-21.8709
29969	29969	748683.2460	9880091.3600	-21.9563
29970	29970	746447.2460	9880065.3600	-17.1194
29971	29971	746473.2460	9880065.3600	-17.7611
29972	29972	746499.2460	9880065.3600	-16.3776
29973	29973	746525.2460	9880065.3600	-15.4015
29974	29974	746551.2460	9880065.3600	-17.5317
29975	29975	746577.2460	9880065.3600	-16.9186
29976	29976	746603.2460	9880065.3600	-18.7212
29977	29977	746629.2460	9880065.3600	-18.3031
29978	29978	746655.2460	9880065.3600	-18.0373
29979	29979	746681.2460	9880065.3600	-17.7098
29980	29980	746707.2460	9880065.3600	-18.4089
29981	29981	746733.2460	9880065.3600	-18.1328
29982	29982	746759.2460	9880065.3600	-17.8089
29983	29983	746785.2460	9880065.3600	-18.1805
29984	29984	746811.2460	9880065.3600	-18.6770
29985	29985	746837.2460	9880065.3600	-18.3003
29986	29986	746863.2460	9880065.3600	-18.2855
29987	29987	746889.2460	9880065.3600	-19.2848
29988	29988	746915.2460	9880065.3600	-19.7650
29989	29989	746941.2460	9880065.3600	-17.7975
29990	29990	746967.2460	9880065.3600	-17.1317
29991	29991	746993.2460	9880065.3600	-16.6772
29992	29992	747019.2460	9880065.3600	-17.1074
29993	29993	747045.2460	9880065.3600	-17.3816
29994	29994	747071.2460	9880065.3600	-17.2725
29995	29995	747097.2460	9880065.3600	-17.2567
29996	29996	747123.2460	9880065.3600	-16.5818
29997	29997	747149.2460	9880065.3600	-16.4412
29998	29998	747175.2460	9880065.3600	-16.0529
29999	29999	747201.2460	9880065.3600	-15.8147
30000	30000	747227.2460	9880065.3600	-15.7970
30001	30001	747253.2460	9880065.3600	-15.4028
30002	30002	747279.2460	9880065.3600	-15.8264
30003	30003	747305.2460	9880065.3600	-16.0190
30004	30004	747331.2460	9880065.3600	-17.7852
30005	30005	747357.2460	9880065.3600	-18.6637
30006	30006	747383.2460	9880065.3600	-16.0161
30007	30007	747409.2460	9880065.3600	-15.8800
30008	30008	747435.2460	9880065.3600	-18.1428
30009	30009	747461.2460	9880065.3600	-20.9629
30010	30010	747487.2460	9880065.3600	-20.9451
30011	30011	747513.2460	9880065.3600	-12.5759
30012	30012	747539.2460	9880065.3600	-19.8645
30013	30013	747565.2460	9880065.3600	-25.8746
30014	30014	747591.2460	9880065.3600	-25.9669
30015	30015	747617.2460	9880065.3600	-23.0521
30016	30016	747643.2460	9880065.3600	-23.5415
30017	30017	747669.2460	9880065.3600	-22.5017
30018	30018	747695.2460	9880065.3600	-20.0874
30019	30019	747721.2460	9880065.3600	-18.4388
30020	30020	747747.2460	9880065.3600	-15.1372
30021	30021	747773.2460	9880065.3600	-14.7135
30022	30022	747799.2460	9880065.3600	-14.2876
30023	30023	747825.2460	9880065.3600	-13.9369
30024	30024	747851.2460	9880065.3600	-14.2857
30025	30025	747877.2460	9880065.3600	-15.2290
30026	30026	747903.2460	9880065.3600	-16.5479
30027	30027	747929.2460	9880065.3600	-19.9781
30028	30028	747955.2460	9880065.3600	-15.7206
30029	30029	747981.2460	9880065.3600	-18.9059
30030	30030	748007.2460	9880065.3600	-19.7506
30031	30031	748033.2460	9880065.3600	-19.3075
30032	30032	748059.2460	9880065.3600	-19.1568
30033	30033	748085.2460	9880065.3600	-20.0943
30034	30034	748111.2460	9880065.3600	-16.7928
30035	30035	748137.2460	9880065.3600	-16.9217
30036	30036	748163.2460	9880065.3600	-16.6306
30037	30037	748189.2460	9880065.3600	-15.9472
30038	30038	748215.2460	9880065.3600	-15.2362
30039	30039	748241.2460	9880065.3600	-16.7521
30040	30040	748267.2460	9880065.3600	-18.3403
30041	30041	748293.2460	9880065.3600	-18.5041
30042	30042	748319.2460	9880065.3600	-18.6162
30043	30043	748345.2460	9880065.3600	-19.0885
30044	30044	748371.2460	9880065.3600	-19.6512
30045	30045	748397.2460	9880065.3600	-19.3207
30046	30046	748423.2460	9880065.3600	-17.5562
30047	30047	748449.2460	9880065.3600	-20.5128
30048	30048	748475.2460	9880065.3600	-23.5671
30049	30049	748501.2460	9880065.3600	-23.1154
30050	30050	748527.2460	9880065.3600	-21.8263
30051	30051	748553.2460	9880065.3600	-21.9832
30052	30052	748579.2460	9880065.3600	-22.1101
30053	30053	748605.2460	9880065.3600	-22.2800
30054	30054	748631.2460	9880065.3600	-22.1635
30055	30055	748657.2460	9880065.3600	-22.2111
30056	30056	748683.2460	9880065.3600	-22.1386
30057	30057	746473.2460	9880039.3600	-17.4192
30058	30058	746499.2460	9880039.3600	-17.2625
30059	30059	746525.2460	9880039.3600	-17.1093
30060	30060	746551.2460	9880039.3600	-17.4259
30061	30061	746577.2460	9880039.3600	-17.8296
30062	30062	746603.2460	9880039.3600	-18.0172
30063	30063	746629.2460	9880039.3600	-17.3687
30064	30064	746655.2460	9880039.3600	-17.5305
30065	30065	746681.2460	9880039.3600	-18.7882
30066	30066	746707.2460	9880039.3600	-18.9064
30067	30067	746733.2460	9880039.3600	-17.8105
30068	30068	746759.2460	9880039.3600	-17.6376
30069	30069	746785.2460	9880039.3600	-18.0698
30070	30070	746811.2460	9880039.3600	-18.5895
30071	30071	746837.2460	9880039.3600	-18.9210
30072	30072	746863.2460	9880039.3600	-18.6044
30073	30073	746889.2460	9880039.3600	-18.6360
30074	30074	746915.2460	9880039.3600	-18.8908
30075	30075	746941.2460	9880039.3600	-17.9534
30076	30076	746967.2460	9880039.3600	-17.1318
30077	30077	746993.2460	9880039.3600	-16.8277
30078	30078	747019.2460	9880039.3600	-17.1378
30079	30079	747045.2460	9880039.3600	-17.3570
30080	30080	747071.2460	9880039.3600	-17.3129
30081	30081	747097.2460	9880039.3600	-17.1207
30082	30082	747123.2460	9880039.3600	-16.5459
30083	30083	747149.2460	9880039.3600	-16.4380
30084	30084	747175.2460	9880039.3600	-15.9972
30085	30085	747201.2460	9880039.3600	-15.9177
30086	30086	747227.2460	9880039.3600	-15.5061
30087	30087	747253.2460	9880039.3600	-15.4596
30088	30088	747279.2460	9880039.3600	-15.5731
30089	30089	747305.2460	9880039.3600	-16.3446
30090	30090	747331.2460	9880039.3600	-17.0498
30091	30091	747357.2460	9880039.3600	-16.5915
30092	30092	747383.2460	9880039.3600	-15.3342
30093	30093	747409.2460	9880039.3600	-15.1963
30094	30094	747435.2460	9880039.3600	-15.9321
30095	30095	747461.2460	9880039.3600	-15.6842
30096	30096	747487.2460	9880039.3600	-13.3716
30097	30097	747513.2460	9880039.3600	-15.2976
30098	30098	747539.2460	9880039.3600	-19.2784
30099	30099	747565.2460	9880039.3600	-21.0796
30100	30100	747591.2460	9880039.3600	-21.0831
30101	30101	747617.2460	9880039.3600	-19.2399
30102	30102	747643.2460	9880039.3600	-20.4352
30103	30103	747669.2460	9880039.3600	-19.0595
30104	30104	747695.2460	9880039.3600	-20.0629
30105	30105	747721.2460	9880039.3600	-19.1258
30106	30106	747747.2460	9880039.3600	-15.7673
30107	30107	747773.2460	9880039.3600	-15.1677
30108	30108	747799.2460	9880039.3600	-14.6417
30109	30109	747825.2460	9880039.3600	-16.0032
30110	30110	747851.2460	9880039.3600	-17.1207
30111	30111	747877.2460	9880039.3600	-18.7479
30112	30112	747903.2460	9880039.3600	-18.9171
30113	30113	747929.2460	9880039.3600	-20.1058
30114	30114	747955.2460	9880039.3600	-19.5937
30115	30115	747981.2460	9880039.3600	-19.4607
30116	30116	748007.2460	9880039.3600	-18.8357
30117	30117	748033.2460	9880039.3600	-18.9785
30118	30118	748059.2460	9880039.3600	-18.4174
30119	30119	748085.2460	9880039.3600	-17.3904
30120	30120	748111.2460	9880039.3600	-16.3390
30121	30121	748137.2460	9880039.3600	-16.3508
30122	30122	748163.2460	9880039.3600	-16.1618
30123	30123	748189.2460	9880039.3600	-16.3266
30124	30124	748215.2460	9880039.3600	-15.9896
30125	30125	748241.2460	9880039.3600	-16.9517
30126	30126	748267.2460	9880039.3600	-17.6332
30127	30127	748293.2460	9880039.3600	-18.3294
30128	30128	748319.2460	9880039.3600	-18.6364
30129	30129	748345.2460	9880039.3600	-19.0230
30130	30130	748371.2460	9880039.3600	-19.5798
30131	30131	748397.2460	9880039.3600	-19.5781
30132	30132	748423.2460	9880039.3600	-20.0932
30133	30133	748449.2460	9880039.3600	-23.1037
30134	30134	748475.2460	9880039.3600	-24.9883
30135	30135	748501.2460	9880039.3600	-22.8675
30136	30136	748527.2460	9880039.3600	-21.9065
30137	30137	748553.2460	9880039.3600	-22.3191
30138	30138	748579.2460	9880039.3600	-22.1529
30139	30139	748605.2460	9880039.3600	-21.6289
30140	30140	748631.2460	9880039.3600	-22.1297
30141	30141	748657.2460	9880039.3600	-21.8123
30142	30142	748683.2460	9880039.3600	-21.8947
30143	30143	746499.2460	9880013.3600	-17.4271
30144	30144	746525.2460	9880013.3600	-17.2288
30145	30145	746551.2460	9880013.3600	-18.4202
30146	30146	746577.2460	9880013.3600	-18.7555
30147	30147	746603.2460	9880013.3600	-18.3667
30148	30148	746629.2460	9880013.3600	-17.2990
30149	30149	746655.2460	9880013.3600	-17.0011
30150	30150	746681.2460	9880013.3600	-17.6705
30151	30151	746707.2460	9880013.3600	-18.0198
