Id	X	Y	Rugositas
25209	748241.10120	9881224.79960	1.00032
25210	748267.10120	9881224.79960	1.00080
25211	748293.10120	9881224.79960	1.00023
25212	748319.10120	9881224.79960	1.00002
25213	748345.10120	9881224.79960	1.00002
25214	748371.10120	9881224.79960	1.00005
25215	748397.10120	9881224.79960	1.00004
25216	748423.10120	9881224.79960	1.00001
25217	748449.10120	9881224.79960	1.00035
25218	748475.10120	9881224.79960	1.00088
25219	748501.10120	9881224.79960	1.00210
25220	748527.10120	9881224.79960	1.00563
25221	748553.10120	9881224.79960	1.00451
25222	748579.10120	9881224.79960	1.00078
25223	745251.10120	9881198.79960	1.00178
25224	745277.10120	9881198.79960	1.00201
25225	745303.10120	9881198.79960	1.00069
25226	745329.10120	9881198.79960	1.00013
25227	745355.10120	9881198.79960	1.00036
25228	745381.10120	9881198.79960	1.00094
25229	745407.10120	9881198.79960	1.00082
25230	745433.10120	9881198.79960	1.00039
25231	745459.10120	9881198.79960	1.00020
25232	745485.10120	9881198.79960	1.00018
25233	745511.10120	9881198.79960	1.00045
25234	745537.10120	9881198.79960	1.00083
25235	745563.10120	9881198.79960	1.00076
25236	745589.10120	9881198.79960	1.00109
25237	745615.10120	9881198.79960	1.00138
25238	745641.10120	9881198.79960	1.00015
25239	745667.10120	9881198.79960	1.00024
25240	745693.10120	9881198.79960	1.00013
25241	745719.10120	9881198.79960	1.00004
25242	745745.10120	9881198.79960	1.00013
25243	745771.10120	9881198.79960	1.00013
25244	745797.10120	9881198.79960	1.00008
25245	745823.10120	9881198.79960	1.00002
25246	745849.10120	9881198.79960	1.00001
25247	745875.10120	9881198.79960	1.00003
25248	745901.10120	9881198.79960	1.00004
25249	745927.10120	9881198.79960	1.00008
25250	745953.10120	9881198.79960	1.00004
25251	745979.10120	9881198.79960	1.00001
25252	746005.10120	9881198.79960	1.00012
25253	746031.10120	9881198.79960	1.00011
25254	746057.10120	9881198.79960	1.00013
25255	746083.10120	9881198.79960	1.00040
25256	746109.10120	9881198.79960	1.00052
25257	746135.10120	9881198.79960	1.00043
25258	746161.10120	9881198.79960	1.00023
25259	746187.10120	9881198.79960	1.00010
25260	746213.10120	9881198.79960	1.00021
25261	746239.10120	9881198.79960	1.00024
25262	746265.10120	9881198.79960	1.00022
25263	746291.10120	9881198.79960	1.00019
25264	746317.10120	9881198.79960	1.00013
25265	746343.10120	9881198.79960	1.00005
25266	746369.10120	9881198.79960	1.00003
25267	746395.10120	9881198.79960	1.00004
25268	746421.10120	9881198.79960	1.00008
25269	746447.10120	9881198.79960	1.00003
25270	746473.10120	9881198.79960	1.00004
25271	746499.10120	9881198.79960	1.00003
25272	746525.10120	9881198.79960	1.00003
25273	746551.10120	9881198.79960	1.00004
25274	746577.10120	9881198.79960	1.00013
25275	746603.10120	9881198.79960	1.00002
25276	746629.10120	9881198.79960	1.00002
25277	746655.10120	9881198.79960	1.00010
25278	746681.10120	9881198.79960	1.00005
25279	746707.10120	9881198.79960	1.00006
25280	746733.10120	9881198.79960	1.00008
25281	746759.10120	9881198.79960	1.00038
25282	746785.10120	9881198.79960	1.00018
25283	746811.10120	9881198.79960	1.00013
25284	746837.10120	9881198.79960	1.00042
25285	746863.10120	9881198.79960	1.00031
25286	746889.10120	9881198.79960	1.00010
25287	746915.10120	9881198.79960	1.00060
25288	746941.10120	9881198.79960	1.00125
25289	746967.10120	9881198.79960	1.00073
25290	746993.10120	9881198.79960	1.00081
25291	747019.10120	9881198.79960	1.00114
25292	747045.10120	9881198.79960	1.00132
25293	747071.10120	9881198.79960	1.00169
25294	747097.10120	9881198.79960	1.00062
25295	747123.10120	9881198.79960	1.00026
25296	747149.10120	9881198.79960	1.00030
25297	747175.10120	9881198.79960	1.00035
25298	747201.10120	9881198.79960	1.00024
25299	747227.10120	9881198.79960	1.00012
25300	747253.10120	9881198.79960	1.00025
25301	747279.10120	9881198.79960	1.00013
25302	747305.10120	9881198.79960	1.00017
25303	747331.10120	9881198.79960	1.00047
25304	747357.10120	9881198.79960	1.00028
25305	747383.10120	9881198.79960	1.00016
25306	747409.10120	9881198.79960	1.00054
25307	747435.10120	9881198.79960	1.00104
25308	747461.10120	9881198.79960	1.00080
25309	747487.10120	9881198.79960	1.00086
25310	747513.10120	9881198.79960	1.00163
25311	747539.10120	9881198.79960	1.00103
25312	747565.10120	9881198.79960	1.00032
25313	747591.10120	9881198.79960	1.00003
25314	747617.10120	9881198.79960	1.00003
25315	747643.10120	9881198.79960	1.00006
25316	747669.10120	9881198.79960	1.00008
25317	747695.10120	9881198.79960	1.00003
25318	747721.10120	9881198.79960	1.00001
25319	747747.10120	9881198.79960	1.00001
25320	747773.10120	9881198.79960	1.00001
25321	747799.10120	9881198.79960	1.00000
25322	747825.10120	9881198.79960	1.00000
25323	747851.10120	9881198.79960	1.00002
25324	747877.10120	9881198.79960	1.00001
25325	747903.10120	9881198.79960	1.00001
25326	747929.10120	9881198.79960	1.00002
25327	747955.10120	9881198.79960	1.00001
25328	747981.10120	9881198.79960	1.00002
25329	748007.10120	9881198.79960	1.00018
25330	748033.10120	9881198.79960	1.00005
25331	748059.10120	9881198.79960	1.00005
25332	748085.10120	9881198.79960	1.00011
25333	748111.10120	9881198.79960	1.00040
25334	748137.10120	9881198.79960	1.00016
25335	748163.10120	9881198.79960	1.00013
25336	748189.10120	9881198.79960	1.00028
25337	748215.10120	9881198.79960	1.00048
25338	748241.10120	9881198.79960	1.00031
25339	748267.10120	9881198.79960	1.00051
25340	748293.10120	9881198.79960	1.00030
25341	748319.10120	9881198.79960	1.00002
25342	748345.10120	9881198.79960	1.00002
25343	748371.10120	9881198.79960	1.00010
25344	748397.10120	9881198.79960	1.00007
25345	748423.10120	9881198.79960	1.00001
25346	748449.10120	9881198.79960	1.00025
25347	748475.10120	9881198.79960	1.00145
25348	748501.10120	9881198.79960	1.00261
25349	748527.10120	9881198.79960	1.00411
25350	748553.10120	9881198.79960	1.00364
25351	748579.10120	9881198.79960	1.00044
25352	745251.10120	9881172.79960	1.00103
25353	745277.10120	9881172.79960	1.00202
25354	745303.10120	9881172.79960	1.00067
25355	745329.10120	9881172.79960	1.00037
25356	745355.10120	9881172.79960	1.00057
25357	745381.10120	9881172.79960	1.00093
25358	745407.10120	9881172.79960	1.00079
25359	745433.10120	9881172.79960	1.00037
25360	745459.10120	9881172.79960	1.00039
25361	745485.10120	9881172.79960	1.00096
25362	745511.10120	9881172.79960	1.00168
25363	745537.10120	9881172.79960	1.00182
25364	745563.10120	9881172.79960	1.00151
25365	745589.10120	9881172.79960	1.00247
25366	745615.10120	9881172.79960	1.00219
25367	745641.10120	9881172.79960	1.00023
25368	745667.10120	9881172.79960	1.00011
25369	745693.10120	9881172.79960	1.00027
25370	745719.10120	9881172.79960	1.00049
25371	745745.10120	9881172.79960	1.00057
25372	745771.10120	9881172.79960	1.00041
25373	745797.10120	9881172.79960	1.00037
25374	745823.10120	9881172.79960	1.00022
25375	745849.10120	9881172.79960	1.00010
25376	745875.10120	9881172.79960	1.00008
25377	745901.10120	9881172.79960	1.00006
25378	745927.10120	9881172.79960	1.00006
25379	745953.10120	9881172.79960	1.00002
25380	745979.10120	9881172.79960	1.00000
25381	746005.10120	9881172.79960	1.00004
25382	746031.10120	9881172.79960	1.00007
25383	746057.10120	9881172.79960	1.00005
25384	746083.10120	9881172.79960	1.00029
25385	746109.10120	9881172.79960	1.00043
25386	746135.10120	9881172.79960	1.00028
25387	746161.10120	9881172.79960	1.00018
25388	746187.10120	9881172.79960	1.00004
25389	746213.10120	9881172.79960	1.00007
25390	746239.10120	9881172.79960	1.00009
25391	746265.10120	9881172.79960	1.00008
25392	746291.10120	9881172.79960	1.00004
25393	746317.10120	9881172.79960	1.00004
25394	746343.10120	9881172.79960	1.00004
25395	746369.10120	9881172.79960	1.00006
25396	746395.10120	9881172.79960	1.00004
25397	746421.10120	9881172.79960	1.00005
25398	746447.10120	9881172.79960	1.00002
25399	746473.10120	9881172.79960	1.00002
25400	746499.10120	9881172.79960	1.00001
25401	746525.10120	9881172.79960	1.00002
25402	746551.10120	9881172.79960	1.00002
25403	746577.10120	9881172.79960	1.00020
25404	746603.10120	9881172.79960	1.00004
25405	746629.10120	9881172.79960	1.00006
25406	746655.10120	9881172.79960	1.00009
25407	746681.10120	9881172.79960	1.00006
25408	746707.10120	9881172.79960	1.00006
25409	746733.10120	9881172.79960	1.00015
25410	746759.10120	9881172.79960	1.00053
25411	746785.10120	9881172.79960	1.00012
25412	746811.10120	9881172.79960	1.00018
25413	746837.10120	9881172.79960	1.00030
25414	746863.10120	9881172.79960	1.00018
25415	746889.10120	9881172.79960	1.00025
25416	746915.10120	9881172.79960	1.00088
25417	746941.10120	9881172.79960	1.00306
25418	746967.10120	9881172.79960	1.00169
25419	746993.10120	9881172.79960	1.00032
25420	747019.10120	9881172.79960	1.00055
25421	747045.10120	9881172.79960	1.00063
25422	747071.10120	9881172.79960	1.00223
25423	747097.10120	9881172.79960	1.00036
25424	747123.10120	9881172.79960	1.00038
25425	747149.10120	9881172.79960	1.00040
25426	747175.10120	9881172.79960	1.00039
25427	747201.10120	9881172.79960	1.00061
25428	747227.10120	9881172.79960	1.00068
25429	747253.10120	9881172.79960	1.00055
25430	747279.10120	9881172.79960	1.00043
25431	747305.10120	9881172.79960	1.00037
25432	747331.10120	9881172.79960	1.00046
25433	747357.10120	9881172.79960	1.00034
25434	747383.10120	9881172.79960	1.00037
25435	747409.10120	9881172.79960	1.00025
25436	747435.10120	9881172.79960	1.00023
25437	747461.10120	9881172.79960	1.00005
25438	747487.10120	9881172.79960	1.00040
25439	747513.10120	9881172.79960	1.00100
25440	747539.10120	9881172.79960	1.00023
25441	747565.10120	9881172.79960	1.00006
25442	747591.10120	9881172.79960	1.00003
25443	747617.10120	9881172.79960	1.00007
25444	747643.10120	9881172.79960	1.00009
25445	747669.10120	9881172.79960	1.00003
25446	747695.10120	9881172.79960	1.00001
25447	747721.10120	9881172.79960	1.00001
25448	747747.10120	9881172.79960	1.00000
25449	747773.10120	9881172.79960	1.00001
25450	747799.10120	9881172.79960	1.00001
25451	747825.10120	9881172.79960	1.00001
25452	747851.10120	9881172.79960	1.00001
25453	747877.10120	9881172.79960	1.00001
25454	747903.10120	9881172.79960	1.00002
25455	747929.10120	9881172.79960	1.00003
25456	747955.10120	9881172.79960	1.00002
25457	747981.10120	9881172.79960	1.00004
25458	748007.10120	9881172.79960	1.00025
25459	748033.10120	9881172.79960	1.00011
25460	748059.10120	9881172.79960	1.00006
25461	748085.10120	9881172.79960	1.00011
25462	748111.10120	9881172.79960	1.00045
25463	748137.10120	9881172.79960	1.00023
25464	748163.10120	9881172.79960	1.00026
25465	748189.10120	9881172.79960	1.00044
25466	748215.10120	9881172.79960	1.00068
25467	748241.10120	9881172.79960	1.00056
25468	748267.10120	9881172.79960	1.00075
25469	748293.10120	9881172.79960	1.00035
25470	748319.10120	9881172.79960	1.00004
25471	748345.10120	9881172.79960	1.00001
25472	748371.10120	9881172.79960	1.00017
25473	748397.10120	9881172.79960	1.00012
25474	748423.10120	9881172.79960	1.00003
25475	748449.10120	9881172.79960	1.00011
25476	748475.10120	9881172.79960	1.00124
25477	748501.10120	9881172.79960	1.00109
25478	748527.10120	9881172.79960	1.00106
25479	748553.10120	9881172.79960	1.00162
25480	748579.10120	9881172.79960	1.00039
25481	745251.10120	9881146.79960	1.00064
25482	745277.10120	9881146.79960	1.00082
25483	745303.10120	9881146.79960	1.00064
25484	745329.10120	9881146.79960	1.00100
25485	745355.10120	9881146.79960	1.00075
25486	745381.10120	9881146.79960	1.00052
25487	745407.10120	9881146.79960	1.00063
25488	745433.10120	9881146.79960	1.00042
25489	745459.10120	9881146.79960	1.00038
25490	745485.10120	9881146.79960	1.00086
25491	745511.10120	9881146.79960	1.00158
25492	745537.10120	9881146.79960	1.00196
25493	745563.10120	9881146.79960	1.00148
25494	745589.10120	9881146.79960	1.00203
25495	745615.10120	9881146.79960	1.00196
25496	745641.10120	9881146.79960	1.00043
25497	745667.10120	9881146.79960	1.00016
25498	745693.10120	9881146.79960	1.00057
25499	745719.10120	9881146.79960	1.00119
25500	745745.10120	9881146.79960	1.00059
25501	745771.10120	9881146.79960	1.00042
25502	745797.10120	9881146.79960	1.00034
25503	745823.10120	9881146.79960	1.00018
25504	745849.10120	9881146.79960	1.00011
25505	745875.10120	9881146.79960	1.00017
25506	745901.10120	9881146.79960	1.00016
25507	745927.10120	9881146.79960	1.00006
25508	745953.10120	9881146.79960	1.00001
25509	745979.10120	9881146.79960	1.00000
25510	746005.10120	9881146.79960	1.00001
25511	746031.10120	9881146.79960	1.00004
25512	746057.10120	9881146.79960	1.00004
25513	746083.10120	9881146.79960	1.00022
25514	746109.10120	9881146.79960	1.00044
25515	746135.10120	9881146.79960	1.00041
25516	746161.10120	9881146.79960	1.00025
25517	746187.10120	9881146.79960	1.00007
25518	746213.10120	9881146.79960	1.00011
25519	746239.10120	9881146.79960	1.00013
25520	746265.10120	9881146.79960	1.00008
25521	746291.10120	9881146.79960	1.00004
25522	746317.10120	9881146.79960	1.00005
25523	746343.10120	9881146.79960	1.00004
25524	746369.10120	9881146.79960	1.00005
25525	746395.10120	9881146.79960	1.00003
25526	746421.10120	9881146.79960	1.00003
25527	746447.10120	9881146.79960	1.00002
25528	746473.10120	9881146.79960	1.00002
25529	746499.10120	9881146.79960	1.00003
25530	746525.10120	9881146.79960	1.00002
25531	746551.10120	9881146.79960	1.00003
25532	746577.10120	9881146.79960	1.00016
25533	746603.10120	9881146.79960	1.00002
25534	746629.10120	9881146.79960	1.00005
25535	746655.10120	9881146.79960	1.00005
25536	746681.10120	9881146.79960	1.00013
25537	746707.10120	9881146.79960	1.00012
25538	746733.10120	9881146.79960	1.00021
25539	746759.10120	9881146.79960	1.00030
25540	746785.10120	9881146.79960	1.00006
25541	746811.10120	9881146.79960	1.00027
25542	746837.10120	9881146.79960	1.00076
25543	746863.10120	9881146.79960	1.00034
25544	746889.10120	9881146.79960	1.00059
25545	746915.10120	9881146.79960	1.00260
25546	746941.10120	9881146.79960	1.00813
25547	746967.10120	9881146.79960	1.00338
25548	746993.10120	9881146.79960	1.00028
25549	747019.10120	9881146.79960	1.00020
25550	747045.10120	9881146.79960	1.00043
25551	747071.10120	9881146.79960	1.00167
25552	747097.10120	9881146.79960	1.00039
25553	747123.10120	9881146.79960	1.00047
25554	747149.10120	9881146.79960	1.00027
25555	747175.10120	9881146.79960	1.00023
25556	747201.10120	9881146.79960	1.00053
25557	747227.10120	9881146.79960	1.00091
25558	747253.10120	9881146.79960	1.00062
25559	747279.10120	9881146.79960	1.00047
25560	747305.10120	9881146.79960	1.00046
25561	747331.10120	9881146.79960	1.00048
25562	747357.10120	9881146.79960	1.00027
25563	747383.10120	9881146.79960	1.00019
25564	747409.10120	9881146.79960	1.00007
25565	747435.10120	9881146.79960	1.00006
25566	747461.10120	9881146.79960	1.00010
25567	747487.10120	9881146.79960	1.00028
25568	747513.10120	9881146.79960	1.00042
25569	747539.10120	9881146.79960	1.00016
25570	747565.10120	9881146.79960	1.00006
25571	747591.10120	9881146.79960	1.00011
25572	747617.10120	9881146.79960	1.00016
25573	747643.10120	9881146.79960	1.00008
25574	747669.10120	9881146.79960	1.00001
25575	747695.10120	9881146.79960	1.00001
25576	747721.10120	9881146.79960	1.00001
25577	747747.10120	9881146.79960	1.00002
25578	747773.10120	9881146.79960	1.00002
25579	747799.10120	9881146.79960	1.00001
25580	747825.10120	9881146.79960	1.00000
25581	747851.10120	9881146.79960	1.00001
25582	747877.10120	9881146.79960	1.00004
25583	747903.10120	9881146.79960	1.00004
25584	747929.10120	9881146.79960	1.00005
25585	747955.10120	9881146.79960	1.00004
25586	747981.10120	9881146.79960	1.00006
25587	748007.10120	9881146.79960	1.00020
25588	748033.10120	9881146.79960	1.00008
25589	748059.10120	9881146.79960	1.00008
25590	748085.10120	9881146.79960	1.00009
25591	748111.10120	9881146.79960	1.00041
25592	748137.10120	9881146.79960	1.00017
25593	748163.10120	9881146.79960	1.00034
25594	748189.10120	9881146.79960	1.00043
25595	748215.10120	9881146.79960	1.00060
25596	748241.10120	9881146.79960	1.00073
25597	748267.10120	9881146.79960	1.00175
25598	748293.10120	9881146.79960	1.00031
25599	748319.10120	9881146.79960	1.00004
25600	748345.10120	9881146.79960	1.00001
25601	748371.10120	9881146.79960	1.00018
25602	748397.10120	9881146.79960	1.00017
25603	748423.10120	9881146.79960	1.00004
25604	748449.10120	9881146.79960	1.00008
25605	748475.10120	9881146.79960	1.00065
25606	748501.10120	9881146.79960	1.00130
25607	748527.10120	9881146.79960	1.00246
25608	748553.10120	9881146.79960	1.00229
25609	748579.10120	9881146.79960	1.00033
25610	745277.10120	9881120.79960	1.00012
25611	745303.10120	9881120.79960	1.00005
25612	745329.10120	9881120.79960	1.00046
25613	745355.10120	9881120.79960	1.00055
25614	745381.10120	9881120.79960	1.00048
25615	745407.10120	9881120.79960	1.00057
25616	745433.10120	9881120.79960	1.00042
25617	745459.10120	9881120.79960	1.00033
25618	745485.10120	9881120.79960	1.00037
25619	745511.10120	9881120.79960	1.00044
25620	745537.10120	9881120.79960	1.00079
25621	745563.10120	9881120.79960	1.00071
25622	745589.10120	9881120.79960	1.00033
25623	745615.10120	9881120.79960	1.00047
25624	745641.10120	9881120.79960	1.00122
25625	745667.10120	9881120.79960	1.00203
25626	745693.10120	9881120.79960	1.00218
25627	745719.10120	9881120.79960	1.00150
25628	745745.10120	9881120.79960	1.00032
25629	745771.10120	9881120.79960	1.00079
25630	745797.10120	9881120.79960	1.00104
25631	745823.10120	9881120.79960	1.00065
25632	745849.10120	9881120.79960	1.00018
25633	745875.10120	9881120.79960	1.00016
25634	745901.10120	9881120.79960	1.00022
25635	745927.10120	9881120.79960	1.00006
25636	745953.10120	9881120.79960	1.00001
25637	745979.10120	9881120.79960	1.00000
25638	746005.10120	9881120.79960	1.00000
25639	746031.10120	9881120.79960	1.00002
25640	746057.10120	9881120.79960	1.00002
25641	746083.10120	9881120.79960	1.00001
25642	746109.10120	9881120.79960	1.00002
25643	746135.10120	9881120.79960	1.00006
25644	746161.10120	9881120.79960	1.00007
25645	746187.10120	9881120.79960	1.00005
25646	746213.10120	9881120.79960	1.00003
25647	746239.10120	9881120.79960	1.00003
25648	746265.10120	9881120.79960	1.00002
25649	746291.10120	9881120.79960	1.00003
25650	746317.10120	9881120.79960	1.00003
25651	746343.10120	9881120.79960	1.00000
25652	746369.10120	9881120.79960	1.00001
25653	746395.10120	9881120.79960	1.00001
25654	746421.10120	9881120.79960	1.00001
25655	746447.10120	9881120.79960	1.00001
25656	746473.10120	9881120.79960	1.00002
25657	746499.10120	9881120.79960	1.00004
25658	746525.10120	9881120.79960	1.00004
25659	746551.10120	9881120.79960	1.00007
25660	746577.10120	9881120.79960	1.00009
25661	746603.10120	9881120.79960	1.00013
25662	746629.10120	9881120.79960	1.00032
25663	746655.10120	9881120.79960	1.00016
25664	746681.10120	9881120.79960	1.00011
25665	746707.10120	9881120.79960	1.00007
25666	746733.10120	9881120.79960	1.00018
25667	746759.10120	9881120.79960	1.00008
25668	746785.10120	9881120.79960	1.00004
25669	746811.10120	9881120.79960	1.00012
25670	746837.10120	9881120.79960	1.00038
25671	746863.10120	9881120.79960	1.00008
25672	746889.10120	9881120.79960	1.00040
25673	746915.10120	9881120.79960	1.00047
25674	746941.10120	9881120.79960	1.00412
25675	746967.10120	9881120.79960	1.00210
25676	746993.10120	9881120.79960	1.00036
25677	747019.10120	9881120.79960	1.00028
25678	747045.10120	9881120.79960	1.00100
25679	747071.10120	9881120.79960	1.00085
25680	747097.10120	9881120.79960	1.00103
25681	747123.10120	9881120.79960	1.00054
25682	747149.10120	9881120.79960	1.00059
25683	747175.10120	9881120.79960	1.00071
25684	747201.10120	9881120.79960	1.00057
25685	747227.10120	9881120.79960	1.00050
25686	747253.10120	9881120.79960	1.00012
25687	747279.10120	9881120.79960	1.00015
25688	747305.10120	9881120.79960	1.00026
25689	747331.10120	9881120.79960	1.00020
25690	747357.10120	9881120.79960	1.00003
25691	747383.10120	9881120.79960	1.00008
25692	747409.10120	9881120.79960	1.00005
25693	747435.10120	9881120.79960	1.00010
25694	747461.10120	9881120.79960	1.00020
25695	747487.10120	9881120.79960	1.00009
25696	747513.10120	9881120.79960	1.00005
25697	747539.10120	9881120.79960	1.00014
25698	747565.10120	9881120.79960	1.00031
25699	747591.10120	9881120.79960	1.00032
25700	747617.10120	9881120.79960	1.00013
25701	747643.10120	9881120.79960	1.00003
25702	747669.10120	9881120.79960	1.00001
25703	747695.10120	9881120.79960	1.00001
25704	747721.10120	9881120.79960	1.00001
25705	747747.10120	9881120.79960	1.00002
25706	747773.10120	9881120.79960	1.00006
25707	747799.10120	9881120.79960	1.00007
25708	747825.10120	9881120.79960	1.00006
25709	747851.10120	9881120.79960	1.00007
25710	747877.10120	9881120.79960	1.00007
25711	747903.10120	9881120.79960	1.00007
25712	747929.10120	9881120.79960	1.00009
25713	747955.10120	9881120.79960	1.00011
25714	747981.10120	9881120.79960	1.00015
25715	748007.10120	9881120.79960	1.00017
25716	748033.10120	9881120.79960	1.00007
25717	748059.10120	9881120.79960	1.00010
25718	748085.10120	9881120.79960	1.00011
25719	748111.10120	9881120.79960	1.00044
25720	748137.10120	9881120.79960	1.00023
25721	748163.10120	9881120.79960	1.00064
25722	748189.10120	9881120.79960	1.00067
25723	748215.10120	9881120.79960	1.00083
25724	748241.10120	9881120.79960	1.00086
25725	748267.10120	9881120.79960	1.00241
25726	748293.10120	9881120.79960	1.00041
25727	748319.10120	9881120.79960	1.00007
25728	748345.10120	9881120.79960	1.00005
25729	748371.10120	9881120.79960	1.00020
25730	748397.10120	9881120.79960	1.00013
25731	748423.10120	9881120.79960	1.00002
25732	748449.10120	9881120.79960	1.00006
25733	748475.10120	9881120.79960	1.00014
25734	748501.10120	9881120.79960	1.00016
25735	748527.10120	9881120.79960	1.00170
25736	748553.10120	9881120.79960	1.00174
25737	748579.10120	9881120.79960	1.00008
25738	745329.10120	9881094.79960	1.00020
25739	745355.10120	9881094.79960	1.00022
25740	745381.10120	9881094.79960	1.00046
25741	745407.10120	9881094.79960	1.00069
25742	745433.10120	9881094.79960	1.00058
25743	745459.10120	9881094.79960	1.00048
25744	745485.10120	9881094.79960	1.00065
25745	745511.10120	9881094.79960	1.00034
25746	745537.10120	9881094.79960	1.00054
25747	745563.10120	9881094.79960	1.00070
25748	745589.10120	9881094.79960	1.00039
25749	745615.10120	9881094.79960	1.00024
25750	745641.10120	9881094.79960	1.00187
25751	745667.10120	9881094.79960	1.00423
25752	745693.10120	9881094.79960	1.00249
25753	745719.10120	9881094.79960	1.00105
25754	745745.10120	9881094.79960	1.00043
25755	745771.10120	9881094.79960	1.00120
25756	745797.10120	9881094.79960	1.00161
25757	745823.10120	9881094.79960	1.00086
25758	745849.10120	9881094.79960	1.00031
25759	745875.10120	9881094.79960	1.00013
25760	745901.10120	9881094.79960	1.00023
25761	745927.10120	9881094.79960	1.00006
25762	745953.10120	9881094.79960	1.00001
25763	745979.10120	9881094.79960	1.00000
25764	746005.10120	9881094.79960	1.00000
25765	746031.10120	9881094.79960	1.00000
25766	746057.10120	9881094.79960	1.00002
25767	746083.10120	9881094.79960	1.00003
25768	746109.10120	9881094.79960	1.00003
25769	746135.10120	9881094.79960	1.00003
25770	746161.10120	9881094.79960	1.00002
25771	746187.10120	9881094.79960	1.00002
25772	746213.10120	9881094.79960	1.00001
25773	746239.10120	9881094.79960	1.00000
25774	746265.10120	9881094.79960	1.00001
25775	746291.10120	9881094.79960	1.00002
25776	746317.10120	9881094.79960	1.00001
25777	746343.10120	9881094.79960	1.00000
25778	746369.10120	9881094.79960	1.00000
25779	746395.10120	9881094.79960	1.00001
25780	746421.10120	9881094.79960	1.00001
25781	746447.10120	9881094.79960	1.00001
25782	746473.10120	9881094.79960	1.00001
25783	746499.10120	9881094.79960	1.00005
25784	746525.10120	9881094.79960	1.00008
25785	746551.10120	9881094.79960	1.00009
25786	746577.10120	9881094.79960	1.00003
25787	746603.10120	9881094.79960	1.00017
25788	746629.10120	9881094.79960	1.00055
25789	746655.10120	9881094.79960	1.00017
25790	746681.10120	9881094.79960	1.00005
25791	746707.10120	9881094.79960	1.00005
25792	746733.10120	9881094.79960	1.00025
25793	746759.10120	9881094.79960	1.00005
25794	746785.10120	9881094.79960	1.00004
25795	746811.10120	9881094.79960	1.00008
25796	746837.10120	9881094.79960	1.00014
25797	746863.10120	9881094.79960	1.00009
25798	746889.10120	9881094.79960	1.00017
25799	746915.10120	9881094.79960	1.00035
25800	746941.10120	9881094.79960	1.00240
25801	746967.10120	9881094.79960	1.00167
25802	746993.10120	9881094.79960	1.00097
25803	747019.10120	9881094.79960	1.00104
25804	747045.10120	9881094.79960	1.00121
25805	747071.10120	9881094.79960	1.00063
25806	747097.10120	9881094.79960	1.00119
25807	747123.10120	9881094.79960	1.00034
25808	747149.10120	9881094.79960	1.00063
25809	747175.10120	9881094.79960	1.00120
25810	747201.10120	9881094.79960	1.00069
25811	747227.10120	9881094.79960	1.00037
25812	747253.10120	9881094.79960	1.00025
25813	747279.10120	9881094.79960	1.00021
25814	747305.10120	9881094.79960	1.00020
25815	747331.10120	9881094.79960	1.00009
25816	747357.10120	9881094.79960	1.00003
25817	747383.10120	9881094.79960	1.00005
25818	747409.10120	9881094.79960	1.00006
25819	747435.10120	9881094.79960	1.00015
25820	747461.10120	9881094.79960	1.00039
25821	747487.10120	9881094.79960	1.00014
25822	747513.10120	9881094.79960	1.00005
25823	747539.10120	9881094.79960	1.00022
25824	747565.10120	9881094.79960	1.00072
25825	747591.10120	9881094.79960	1.00033
25826	747617.10120	9881094.79960	1.00006
25827	747643.10120	9881094.79960	1.00001
25828	747669.10120	9881094.79960	1.00001
25829	747695.10120	9881094.79960	1.00001
25830	747721.10120	9881094.79960	1.00002
25831	747747.10120	9881094.79960	1.00006
25832	747773.10120	9881094.79960	1.00012
25833	747799.10120	9881094.79960	1.00009
25834	747825.10120	9881094.79960	1.00005
25835	747851.10120	9881094.79960	1.00008
25836	747877.10120	9881094.79960	1.00010
25837	747903.10120	9881094.79960	1.00015
25838	747929.10120	9881094.79960	1.00017
25839	747955.10120	9881094.79960	1.00015
25840	747981.10120	9881094.79960	1.00014
25841	748007.10120	9881094.79960	1.00022
25842	748033.10120	9881094.79960	1.00007
25843	748059.10120	9881094.79960	1.00010
25844	748085.10120	9881094.79960	1.00011
25845	748111.10120	9881094.79960	1.00041
25846	748137.10120	9881094.79960	1.00018
25847	748163.10120	9881094.79960	1.00069
25848	748189.10120	9881094.79960	1.00094
25849	748215.10120	9881094.79960	1.00129
25850	748241.10120	9881094.79960	1.00062
25851	748267.10120	9881094.79960	1.00118
25852	748293.10120	9881094.79960	1.00049
25853	748319.10120	9881094.79960	1.00015
25854	748345.10120	9881094.79960	1.00006
25855	748371.10120	9881094.79960	1.00022
25856	748397.10120	9881094.79960	1.00010
25857	748423.10120	9881094.79960	1.00001
25858	748449.10120	9881094.79960	1.00003
25859	748475.10120	9881094.79960	1.00020
25860	748501.10120	9881094.79960	1.00041
25861	748527.10120	9881094.79960	1.00101
25862	748553.10120	9881094.79960	1.00228
25863	745355.10120	9881068.79960	1.00004
25864	745381.10120	9881068.79960	1.00008
25865	745407.10120	9881068.79960	1.00016
25866	745433.10120	9881068.79960	1.00020
25867	745459.10120	9881068.79960	1.00006
25868	745485.10120	9881068.79960	1.00019
25869	745511.10120	9881068.79960	1.00022
25870	745537.10120	9881068.79960	1.00036
25871	745563.10120	9881068.79960	1.00112
25872	745589.10120	9881068.79960	1.00086
25873	745615.10120	9881068.79960	1.00073
25874	745641.10120	9881068.79960	1.00245
